Time,Oxygen Level,Pulse Rate,Motion
08:37:25 PM May 01 2023,93,57,0
08:37:29 PM May 01 2023,92,57,0
08:37:33 PM May 01 2023,92,61,0
08:37:37 PM May 01 2023,92,63,0
08:37:41 PM May 01 2023,92,63,0
08:37:45 PM May 01 2023,91,59,0
08:37:49 PM May 01 2023,92,60,0
08:37:53 PM May 01 2023,92,60,0
08:37:57 PM May 01 2023,92,58,0
08:38:01 PM May 01 2023,93,60,0
08:38:05 PM May 01 2023,92,62,0
08:38:09 PM May 01 2023,93,63,0
08:38:13 PM May 01 2023,93,63,0
08:38:17 PM May 01 2023,94,67,0
08:38:21 PM May 01 2023,94,65,9
08:38:25 PM May 01 2023,93,66,13
08:38:29 PM May 01 2023,93,66,16
08:38:33 PM May 01 2023,93,66,24
08:38:37 PM May 01 2023,92,64,0
08:38:41 PM May 01 2023,91,65,0
08:38:45 PM May 01 2023,92,63,0
08:38:49 PM May 01 2023,92,63,0
08:38:53 PM May 01 2023,93,60,0
08:38:57 PM May 01 2023,94,57,0
08:39:01 PM May 01 2023,95,57,0
08:39:05 PM May 01 2023,95,57,8
08:39:09 PM May 01 2023,96,56,18
08:39:13 PM May 01 2023,96,58,0
08:39:17 PM May 01 2023,96,59,0
08:39:21 PM May 01 2023,96,59,0
08:39:25 PM May 01 2023,96,58,0
08:39:29 PM May 01 2023,97,58,0
08:39:33 PM May 01 2023,97,58,0
08:39:37 PM May 01 2023,96,57,5
08:39:41 PM May 01 2023,96,57,5
08:39:45 PM May 01 2023,96,59,0
08:39:49 PM May 01 2023,96,60,0
08:39:53 PM May 01 2023,96,60,1
08:39:57 PM May 01 2023,96,60,0
08:40:01 PM May 01 2023,96,60,34
08:40:05 PM May 01 2023,96,60,4
08:40:09 PM May 01 2023,95,62,0
08:40:13 PM May 01 2023,95,61,0
08:40:17 PM May 01 2023,95,59,0
08:40:21 PM May 01 2023,95,57,0
08:40:25 PM May 01 2023,95,56,0
08:40:29 PM May 01 2023,95,55,0
08:40:33 PM May 01 2023,96,54,0
08:40:37 PM May 01 2023,96,55,0
08:40:41 PM May 01 2023,96,58,0
08:40:45 PM May 01 2023,96,61,0
08:40:49 PM May 01 2023,96,62,0
08:40:53 PM May 01 2023,95,61,0
08:40:57 PM May 01 2023,95,59,0
08:41:01 PM May 01 2023,95,58,0
08:41:05 PM May 01 2023,95,56,0
08:41:09 PM May 01 2023,94,54,0
08:41:13 PM May 01 2023,94,54,0
08:41:17 PM May 01 2023,95,53,0
08:41:21 PM May 01 2023,95,52,0
08:41:25 PM May 01 2023,95,52,0
08:41:29 PM May 01 2023,95,52,0
08:41:33 PM May 01 2023,95,52,0
08:41:37 PM May 01 2023,95,52,0
08:41:41 PM May 01 2023,95,53,0
08:41:45 PM May 01 2023,94,56,0
08:41:49 PM May 01 2023,94,59,0
08:41:53 PM May 01 2023,94,60,0
08:41:57 PM May 01 2023,93,59,0
08:42:01 PM May 01 2023,93,58,0
08:42:05 PM May 01 2023,92,56,0
08:42:09 PM May 01 2023,92,57,0
08:42:13 PM May 01 2023,91,59,0
08:42:17 PM May 01 2023,91,61,0
08:42:21 PM May 01 2023,91,63,0
08:42:25 PM May 01 2023,91,63,0
08:42:29 PM May 01 2023,91,64,0
08:42:33 PM May 01 2023,91,63,0
08:42:37 PM May 01 2023,92,62,0
08:42:41 PM May 01 2023,92,61,0
08:42:45 PM May 01 2023,92,59,0
08:42:49 PM May 01 2023,92,58,0
08:42:53 PM May 01 2023,91,59,0
08:42:57 PM May 01 2023,90,58,0
08:43:01 PM May 01 2023,90,55,0
08:43:05 PM May 01 2023,90,54,0
08:43:09 PM May 01 2023,90,52,0
08:43:13 PM May 01 2023,92,52,0
08:43:17 PM May 01 2023,93,53,0
08:43:21 PM May 01 2023,94,53,0
08:43:25 PM May 01 2023,94,53,0
08:43:29 PM May 01 2023,94,54,0
08:43:33 PM May 01 2023,94,58,0
08:43:37 PM May 01 2023,93,59,0
08:43:41 PM May 01 2023,93,57,0
08:43:45 PM May 01 2023,93,59,0
08:43:49 PM May 01 2023,93,62,0
08:43:53 PM May 01 2023,93,63,0
08:43:57 PM May 01 2023,92,63,0
08:44:01 PM May 01 2023,92,60,0
08:44:05 PM May 01 2023,91,59,0
08:44:09 PM May 01 2023,91,59,0
08:44:13 PM May 01 2023,91,59,0
08:44:17 PM May 01 2023,91,59,16
08:44:21 PM May 01 2023,91,59,4
08:44:25 PM May 01 2023,91,60,0
08:44:29 PM May 01 2023,91,60,0
08:44:33 PM May 01 2023,91,57,0
08:44:37 PM May 01 2023,92,55,0
08:44:41 PM May 01 2023,93,54,0
08:44:45 PM May 01 2023,94,53,0
08:44:49 PM May 01 2023,95,54,0
08:44:53 PM May 01 2023,95,54,0
08:44:57 PM May 01 2023,96,53,0
08:45:01 PM May 01 2023,96,52,0
08:45:05 PM May 01 2023,96,52,0
08:45:09 PM May 01 2023,95,55,0
08:45:13 PM May 01 2023,94,57,0
08:45:17 PM May 01 2023,94,71,0
08:45:21 PM May 01 2023,93,87,0
08:45:25 PM May 01 2023,93,86,0
08:45:29 PM May 01 2023,93,58,0
08:45:33 PM May 01 2023,93,52,0
08:45:37 PM May 01 2023,92,53,0
08:45:41 PM May 01 2023,91,54,0
08:45:45 PM May 01 2023,91,55,0
08:45:49 PM May 01 2023,91,55,0
08:45:53 PM May 01 2023,91,55,1
08:45:57 PM May 01 2023,91,56,0
08:46:01 PM May 01 2023,91,56,0
08:46:05 PM May 01 2023,91,56,0
08:46:09 PM May 01 2023,90,56,0
08:46:13 PM May 01 2023,90,56,0
08:46:17 PM May 01 2023,90,57,0
08:46:21 PM May 01 2023,91,58,0
08:46:25 PM May 01 2023,91,58,0
08:46:29 PM May 01 2023,90,57,0
08:46:33 PM May 01 2023,90,56,0
08:46:37 PM May 01 2023,90,56,0
08:46:41 PM May 01 2023,90,56,0
08:46:45 PM May 01 2023,90,56,0
08:46:49 PM May 01 2023,90,56,0
08:46:53 PM May 01 2023,90,55,0
08:46:57 PM May 01 2023,90,55,0
08:47:01 PM May 01 2023,90,56,0
08:47:05 PM May 01 2023,91,56,0
08:47:09 PM May 01 2023,91,56,0
08:47:13 PM May 01 2023,91,56,0
08:47:17 PM May 01 2023,91,56,0
08:47:21 PM May 01 2023,91,56,0
08:47:25 PM May 01 2023,91,56,0
08:47:29 PM May 01 2023,91,56,0
08:47:33 PM May 01 2023,91,56,0
08:47:37 PM May 01 2023,91,57,0
08:47:41 PM May 01 2023,90,58,0
08:47:45 PM May 01 2023,90,60,0
08:47:49 PM May 01 2023,91,60,0
08:47:53 PM May 01 2023,91,58,0
08:47:57 PM May 01 2023,91,58,0
08:48:01 PM May 01 2023,91,58,0
08:48:05 PM May 01 2023,91,58,0
08:48:09 PM May 01 2023,91,57,0
08:48:13 PM May 01 2023,91,56,0
08:48:17 PM May 01 2023,90,56,0
08:48:21 PM May 01 2023,90,56,0
08:48:25 PM May 01 2023,91,56,0
08:48:29 PM May 01 2023,91,56,0
08:48:33 PM May 01 2023,91,56,0
08:48:37 PM May 01 2023,91,57,0
08:48:41 PM May 01 2023,91,57,0
08:48:45 PM May 01 2023,91,57,0
08:48:49 PM May 01 2023,91,59,0
08:48:53 PM May 01 2023,91,58,0
08:48:57 PM May 01 2023,91,58,0
08:49:01 PM May 01 2023,91,56,0
08:49:05 PM May 01 2023,91,59,0
08:49:09 PM May 01 2023,91,59,0
08:49:13 PM May 01 2023,91,60,0
08:49:17 PM May 01 2023,91,57,0
08:49:21 PM May 01 2023,91,57,0
08:49:25 PM May 01 2023,91,57,0
08:49:29 PM May 01 2023,91,56,0
08:49:33 PM May 01 2023,91,56,0
08:49:37 PM May 01 2023,91,56,0
08:49:41 PM May 01 2023,91,57,0
08:49:45 PM May 01 2023,92,57,0
08:49:49 PM May 01 2023,92,58,0
08:49:53 PM May 01 2023,91,59,0
08:49:57 PM May 01 2023,91,58,0
08:50:01 PM May 01 2023,91,57,0
08:50:05 PM May 01 2023,91,57,0
08:50:09 PM May 01 2023,91,57,0
08:50:13 PM May 01 2023,90,57,0
08:50:17 PM May 01 2023,90,57,3
08:50:21 PM May 01 2023,90,59,0
08:50:25 PM May 01 2023,90,59,0
08:50:29 PM May 01 2023,90,62,0
08:50:33 PM May 01 2023,90,65,0
08:50:37 PM May 01 2023,90,63,0
08:50:41 PM May 01 2023,90,60,0
08:50:45 PM May 01 2023,90,56,0
08:50:49 PM May 01 2023,91,56,0
08:50:53 PM May 01 2023,91,59,0
08:50:57 PM May 01 2023,91,59,0
08:51:01 PM May 01 2023,91,59,0
08:51:05 PM May 01 2023,91,58,0
08:51:09 PM May 01 2023,91,64,0
08:51:13 PM May 01 2023,90,68,0
08:51:17 PM May 01 2023,91,63,0
08:51:21 PM May 01 2023,91,56,0
08:51:25 PM May 01 2023,91,56,0
08:51:29 PM May 01 2023,91,57,0
08:51:33 PM May 01 2023,91,56,0
08:51:37 PM May 01 2023,91,56,0
08:51:41 PM May 01 2023,92,57,0
08:51:45 PM May 01 2023,92,58,0
08:51:49 PM May 01 2023,92,58,0
08:51:53 PM May 01 2023,92,58,0
08:51:57 PM May 01 2023,92,58,0
08:52:01 PM May 01 2023,91,58,0
08:52:05 PM May 01 2023,91,58,0
08:52:09 PM May 01 2023,91,59,0
08:52:13 PM May 01 2023,91,58,0
08:52:17 PM May 01 2023,91,57,0
08:52:21 PM May 01 2023,91,57,0
08:52:25 PM May 01 2023,91,58,0
08:52:29 PM May 01 2023,91,59,0
08:52:33 PM May 01 2023,91,58,0
08:52:37 PM May 01 2023,91,57,0
08:52:41 PM May 01 2023,91,58,0
08:52:45 PM May 01 2023,91,58,0
08:52:49 PM May 01 2023,91,58,0
08:52:53 PM May 01 2023,92,57,0
08:52:57 PM May 01 2023,92,57,0
08:53:01 PM May 01 2023,92,58,0
08:53:05 PM May 01 2023,92,63,1
08:53:09 PM May 01 2023,92,63,0
08:53:13 PM May 01 2023,92,57,0
08:53:17 PM May 01 2023,92,58,0
08:53:21 PM May 01 2023,92,58,0
08:53:25 PM May 01 2023,92,57,0
08:53:29 PM May 01 2023,91,56,0
08:53:33 PM May 01 2023,91,57,0
08:53:37 PM May 01 2023,92,57,0
08:53:41 PM May 01 2023,92,56,0
08:53:45 PM May 01 2023,92,57,0
08:53:49 PM May 01 2023,92,58,0
08:53:53 PM May 01 2023,92,58,0
08:53:57 PM May 01 2023,93,58,0
08:54:01 PM May 01 2023,93,59,0
08:54:05 PM May 01 2023,93,59,0
08:54:09 PM May 01 2023,92,58,0
08:54:13 PM May 01 2023,92,58,0
08:54:17 PM May 01 2023,92,58,0
08:54:21 PM May 01 2023,91,56,0
08:54:25 PM May 01 2023,92,55,0
08:54:29 PM May 01 2023,92,56,0
08:54:33 PM May 01 2023,92,56,0
08:54:37 PM May 01 2023,93,56,0
08:54:41 PM May 01 2023,93,58,0
08:54:45 PM May 01 2023,92,59,0
08:54:49 PM May 01 2023,92,57,0
08:54:53 PM May 01 2023,92,58,0
08:54:57 PM May 01 2023,91,57,0
08:55:01 PM May 01 2023,91,56,0
08:55:05 PM May 01 2023,91,57,0
08:55:09 PM May 01 2023,91,57,0
08:55:13 PM May 01 2023,91,57,0
08:55:17 PM May 01 2023,91,57,0
08:55:21 PM May 01 2023,91,57,0
08:55:25 PM May 01 2023,91,58,0
08:55:29 PM May 01 2023,91,62,0
08:55:33 PM May 01 2023,91,61,0
08:55:37 PM May 01 2023,91,57,0
08:55:41 PM May 01 2023,91,57,0
08:55:45 PM May 01 2023,91,56,0
08:55:49 PM May 01 2023,91,56,0
08:55:53 PM May 01 2023,92,56,0
08:55:57 PM May 01 2023,92,55,0
08:56:01 PM May 01 2023,92,55,0
08:56:05 PM May 01 2023,93,56,0
08:56:09 PM May 01 2023,93,57,0
08:56:13 PM May 01 2023,93,57,0
08:56:17 PM May 01 2023,93,57,0
08:56:21 PM May 01 2023,93,56,0
08:56:25 PM May 01 2023,92,55,0
08:56:29 PM May 01 2023,92,56,0
08:56:33 PM May 01 2023,92,56,0
08:56:37 PM May 01 2023,92,56,0
08:56:41 PM May 01 2023,92,56,0
08:56:45 PM May 01 2023,92,56,0
08:56:49 PM May 01 2023,92,56,0
08:56:53 PM May 01 2023,92,55,0
08:56:57 PM May 01 2023,92,55,0
08:57:01 PM May 01 2023,92,56,0
08:57:05 PM May 01 2023,92,58,0
08:57:09 PM May 01 2023,92,58,0
08:57:13 PM May 01 2023,92,59,0
08:57:17 PM May 01 2023,92,58,0
08:57:21 PM May 01 2023,92,57,0
08:57:25 PM May 01 2023,92,57,0
08:57:29 PM May 01 2023,92,57,0
08:57:33 PM May 01 2023,92,58,0
08:57:37 PM May 01 2023,92,58,0
08:57:41 PM May 01 2023,93,57,0
08:57:45 PM May 01 2023,92,57,0
08:57:49 PM May 01 2023,91,58,0
08:57:53 PM May 01 2023,92,57,0
08:57:57 PM May 01 2023,92,56,0
08:58:01 PM May 01 2023,92,55,0
08:58:05 PM May 01 2023,92,55,0
08:58:09 PM May 01 2023,93,55,0
08:58:13 PM May 01 2023,93,55,0
08:58:17 PM May 01 2023,93,56,0
08:58:21 PM May 01 2023,93,57,0
08:58:25 PM May 01 2023,93,57,0
08:58:29 PM May 01 2023,93,56,0
08:58:33 PM May 01 2023,93,57,0
08:58:37 PM May 01 2023,93,57,0
08:58:41 PM May 01 2023,93,57,0
08:58:45 PM May 01 2023,92,56,0
08:58:49 PM May 01 2023,92,57,0
08:58:53 PM May 01 2023,92,57,0
08:58:57 PM May 01 2023,92,56,0
08:59:01 PM May 01 2023,92,57,0
08:59:05 PM May 01 2023,92,57,0
08:59:09 PM May 01 2023,92,57,0
08:59:13 PM May 01 2023,92,56,0
08:59:17 PM May 01 2023,92,56,0
08:59:21 PM May 01 2023,92,57,0
08:59:25 PM May 01 2023,93,56,0
08:59:29 PM May 01 2023,93,55,0
08:59:33 PM May 01 2023,92,55,0
08:59:37 PM May 01 2023,92,55,0
08:59:41 PM May 01 2023,92,56,0
08:59:45 PM May 01 2023,91,59,0
08:59:49 PM May 01 2023,91,59,0
08:59:53 PM May 01 2023,91,59,0
08:59:57 PM May 01 2023,91,61,0
09:00:01 PM May 01 2023,91,59,0
09:00:05 PM May 01 2023,92,56,0
09:00:09 PM May 01 2023,92,55,0
09:00:13 PM May 01 2023,92,56,0
09:00:17 PM May 01 2023,92,55,0
09:00:21 PM May 01 2023,92,55,0
09:00:25 PM May 01 2023,92,55,0
09:00:29 PM May 01 2023,92,55,0
09:00:33 PM May 01 2023,92,55,0
09:00:37 PM May 01 2023,92,56,0
09:00:41 PM May 01 2023,91,57,0
09:00:45 PM May 01 2023,91,57,0
09:00:49 PM May 01 2023,91,57,0
09:00:53 PM May 01 2023,91,56,0
09:00:57 PM May 01 2023,91,56,0
09:01:01 PM May 01 2023,91,55,0
09:01:05 PM May 01 2023,91,58,0
09:01:09 PM May 01 2023,91,63,0
09:01:13 PM May 01 2023,91,67,0
09:01:17 PM May 01 2023,91,66,0
09:01:21 PM May 01 2023,91,58,0
09:01:25 PM May 01 2023,91,56,0
09:01:29 PM May 01 2023,92,56,0
09:01:33 PM May 01 2023,92,55,0
09:01:37 PM May 01 2023,92,55,0
09:01:41 PM May 01 2023,92,55,0
09:01:45 PM May 01 2023,92,56,0
09:01:49 PM May 01 2023,91,57,0
09:01:53 PM May 01 2023,91,58,0
09:01:57 PM May 01 2023,91,58,0
09:02:01 PM May 01 2023,91,58,0
09:02:05 PM May 01 2023,91,57,0
09:02:09 PM May 01 2023,91,56,0
09:02:13 PM May 01 2023,91,56,0
09:02:17 PM May 01 2023,91,57,0
09:02:21 PM May 01 2023,92,57,0
09:02:25 PM May 01 2023,92,57,0
09:02:29 PM May 01 2023,92,57,0
09:02:33 PM May 01 2023,92,57,0
09:02:37 PM May 01 2023,92,56,0
09:02:41 PM May 01 2023,92,58,0
09:02:45 PM May 01 2023,92,58,4
09:02:49 PM May 01 2023,93,59,0
09:02:53 PM May 01 2023,92,60,0
09:02:57 PM May 01 2023,92,60,0
09:03:01 PM May 01 2023,92,58,0
09:03:05 PM May 01 2023,93,57,0
09:03:09 PM May 01 2023,93,57,0
09:03:13 PM May 01 2023,93,57,0
09:03:17 PM May 01 2023,93,57,0
09:03:21 PM May 01 2023,93,58,0
09:03:25 PM May 01 2023,93,58,0
09:03:29 PM May 01 2023,93,59,0
09:03:33 PM May 01 2023,93,58,0
09:03:37 PM May 01 2023,92,58,0
09:03:41 PM May 01 2023,92,59,0
09:03:45 PM May 01 2023,91,59,0
09:03:49 PM May 01 2023,91,58,0
09:03:53 PM May 01 2023,91,58,0
09:03:57 PM May 01 2023,91,58,0
09:04:01 PM May 01 2023,91,58,0
09:04:05 PM May 01 2023,90,59,0
09:04:09 PM May 01 2023,90,58,0
09:04:13 PM May 01 2023,90,58,0
09:04:17 PM May 01 2023,90,59,0
09:04:21 PM May 01 2023,90,58,0
09:04:25 PM May 01 2023,90,57,1
09:04:29 PM May 01 2023,90,57,0
09:04:33 PM May 01 2023,90,56,0
09:04:37 PM May 01 2023,90,56,0
09:04:41 PM May 01 2023,91,57,0
09:04:45 PM May 01 2023,91,58,0
09:04:49 PM May 01 2023,91,56,0
09:04:53 PM May 01 2023,91,55,0
09:04:57 PM May 01 2023,91,56,0
09:05:01 PM May 01 2023,92,56,0
09:05:05 PM May 01 2023,92,57,0
09:05:09 PM May 01 2023,92,58,0
09:05:13 PM May 01 2023,92,59,0
09:05:17 PM May 01 2023,92,59,0
09:05:21 PM May 01 2023,92,57,0
09:05:25 PM May 01 2023,92,56,0
09:05:29 PM May 01 2023,92,56,0
09:05:33 PM May 01 2023,92,56,0
09:05:37 PM May 01 2023,92,56,0
09:05:41 PM May 01 2023,91,56,0
09:05:45 PM May 01 2023,92,56,0
09:05:49 PM May 01 2023,92,55,0
09:05:53 PM May 01 2023,92,55,0
09:05:57 PM May 01 2023,92,55,0
09:06:01 PM May 01 2023,93,56,0
09:06:05 PM May 01 2023,92,55,0
09:06:09 PM May 01 2023,93,55,0
09:06:13 PM May 01 2023,93,55,0
09:06:17 PM May 01 2023,93,56,0
09:06:21 PM May 01 2023,93,56,0
09:06:25 PM May 01 2023,93,56,0
09:06:29 PM May 01 2023,93,56,0
09:06:33 PM May 01 2023,93,56,0
09:06:37 PM May 01 2023,92,56,0
09:06:41 PM May 01 2023,92,56,0
09:06:45 PM May 01 2023,92,58,0
09:06:49 PM May 01 2023,92,59,0
09:06:53 PM May 01 2023,92,56,0
09:06:57 PM May 01 2023,92,56,0
09:07:01 PM May 01 2023,92,56,0
09:07:05 PM May 01 2023,92,57,0
09:07:09 PM May 01 2023,92,57,1
09:07:13 PM May 01 2023,92,56,0
09:07:17 PM May 01 2023,92,56,0
09:07:21 PM May 01 2023,93,56,0
09:07:25 PM May 01 2023,93,57,0
09:07:29 PM May 01 2023,93,57,0
09:07:33 PM May 01 2023,93,57,0
09:07:37 PM May 01 2023,93,57,0
09:07:41 PM May 01 2023,92,58,0
09:07:45 PM May 01 2023,92,58,0
09:07:49 PM May 01 2023,91,57,0
09:07:53 PM May 01 2023,92,56,0
09:07:57 PM May 01 2023,92,56,0
09:08:01 PM May 01 2023,92,56,0
09:08:05 PM May 01 2023,91,55,0
09:08:09 PM May 01 2023,91,56,0
09:08:13 PM May 01 2023,92,58,0
09:08:17 PM May 01 2023,92,58,0
09:08:21 PM May 01 2023,92,58,0
09:08:25 PM May 01 2023,92,58,0
09:08:29 PM May 01 2023,92,58,0
09:08:33 PM May 01 2023,92,56,0
09:08:37 PM May 01 2023,92,55,0
09:08:41 PM May 01 2023,92,55,0
09:08:45 PM May 01 2023,92,56,0
09:08:49 PM May 01 2023,92,56,0
09:08:53 PM May 01 2023,92,55,0
09:08:57 PM May 01 2023,92,54,0
09:09:01 PM May 01 2023,92,54,0
09:09:05 PM May 01 2023,93,50,0
09:09:09 PM May 01 2023,93,49,0
09:09:13 PM May 01 2023,93,54,0
09:09:17 PM May 01 2023,93,55,0
09:09:21 PM May 01 2023,93,56,0
09:09:25 PM May 01 2023,93,56,0
09:09:29 PM May 01 2023,93,56,0
09:09:33 PM May 01 2023,92,58,0
09:09:37 PM May 01 2023,92,58,0
09:09:41 PM May 01 2023,92,55,0
09:09:45 PM May 01 2023,92,55,0
09:09:49 PM May 01 2023,92,53,0
09:09:53 PM May 01 2023,91,54,0
09:09:57 PM May 01 2023,92,57,0
09:10:01 PM May 01 2023,92,56,0
09:10:05 PM May 01 2023,92,58,0
09:10:09 PM May 01 2023,91,60,0
09:10:13 PM May 01 2023,92,58,0
09:10:17 PM May 01 2023,91,58,0
09:10:21 PM May 01 2023,91,58,0
09:10:25 PM May 01 2023,91,58,0
09:10:29 PM May 01 2023,91,57,0
09:10:33 PM May 01 2023,91,56,0
09:10:37 PM May 01 2023,91,56,0
09:10:41 PM May 01 2023,91,57,0
09:10:45 PM May 01 2023,91,58,0
09:10:49 PM May 01 2023,91,57,0
09:10:53 PM May 01 2023,90,56,0
09:10:57 PM May 01 2023,91,55,0
09:11:01 PM May 01 2023,91,55,0
09:11:05 PM May 01 2023,91,55,0
09:11:09 PM May 01 2023,91,56,0
09:11:13 PM May 01 2023,92,56,0
09:11:17 PM May 01 2023,92,56,0
09:11:21 PM May 01 2023,92,56,0
09:11:25 PM May 01 2023,93,55,0
09:11:29 PM May 01 2023,93,56,0
09:11:33 PM May 01 2023,93,56,0
09:11:37 PM May 01 2023,92,56,0
09:11:41 PM May 01 2023,92,56,0
09:11:45 PM May 01 2023,91,56,0
09:11:49 PM May 01 2023,91,57,0
09:11:53 PM May 01 2023,91,57,0
09:11:57 PM May 01 2023,91,57,0
09:12:01 PM May 01 2023,92,57,0
09:12:05 PM May 01 2023,92,58,0
09:12:09 PM May 01 2023,92,58,0
09:12:13 PM May 01 2023,92,59,0
09:12:17 PM May 01 2023,92,59,0
09:12:21 PM May 01 2023,91,60,0
09:12:25 PM May 01 2023,91,59,0
09:12:29 PM May 01 2023,91,59,0
09:12:33 PM May 01 2023,93,58,8
09:12:37 PM May 01 2023,93,58,25
09:12:41 PM May 01 2023,93,58,30
09:12:45 PM May 01 2023,93,58,27
09:12:49 PM May 01 2023,95,58,3
09:12:53 PM May 01 2023,95,58,62
09:12:57 PM May 01 2023,96,61,31
09:13:01 PM May 01 2023,96,61,20
09:13:05 PM May 01 2023,96,61,18
09:13:09 PM May 01 2023,96,61,25
09:13:13 PM May 01 2023,96,61,39
09:13:17 PM May 01 2023,96,62,4
09:13:21 PM May 01 2023,96,64,0
09:13:25 PM May 01 2023,95,62,0
09:13:29 PM May 01 2023,95,62,0
09:13:33 PM May 01 2023,95,61,0
09:13:37 PM May 01 2023,95,61,0
09:13:41 PM May 01 2023,96,60,0
09:13:45 PM May 01 2023,96,59,0
09:13:49 PM May 01 2023,96,59,0
09:13:53 PM May 01 2023,96,59,0
09:13:57 PM May 01 2023,96,59,0
09:14:01 PM May 01 2023,96,58,0
09:14:05 PM May 01 2023,95,58,0
09:14:09 PM May 01 2023,95,60,0
09:14:13 PM May 01 2023,95,61,0
09:14:17 PM May 01 2023,95,63,0
09:14:21 PM May 01 2023,94,64,0
09:14:25 PM May 01 2023,94,64,25
09:14:29 PM May 01 2023,94,64,13
09:14:33 PM May 01 2023,95,63,0
09:14:37 PM May 01 2023,95,62,0
09:14:41 PM May 01 2023,95,61,0
09:14:45 PM May 01 2023,96,58,0
09:14:49 PM May 01 2023,96,57,0
09:14:53 PM May 01 2023,96,56,0
09:14:57 PM May 01 2023,97,56,0
09:15:01 PM May 01 2023,97,56,0
09:15:05 PM May 01 2023,97,56,0
09:15:09 PM May 01 2023,96,57,0
09:15:13 PM May 01 2023,94,58,0
09:15:17 PM May 01 2023,94,59,0
09:15:21 PM May 01 2023,94,60,0
09:15:25 PM May 01 2023,94,60,0
09:15:29 PM May 01 2023,93,60,0
09:15:33 PM May 01 2023,94,60,0
09:15:37 PM May 01 2023,94,60,0
09:15:41 PM May 01 2023,94,59,0
09:15:45 PM May 01 2023,94,58,0
09:15:49 PM May 01 2023,94,58,0
09:15:53 PM May 01 2023,95,58,0
09:15:57 PM May 01 2023,95,58,2
09:16:01 PM May 01 2023,95,58,0
09:16:05 PM May 01 2023,94,59,0
09:16:09 PM May 01 2023,94,59,0
09:16:13 PM May 01 2023,94,59,0
09:16:17 PM May 01 2023,94,58,0
09:16:21 PM May 01 2023,94,59,0
09:16:25 PM May 01 2023,94,58,0
09:16:29 PM May 01 2023,94,58,0
09:16:33 PM May 01 2023,94,58,0
09:16:37 PM May 01 2023,94,57,0
09:16:41 PM May 01 2023,94,56,0
09:16:45 PM May 01 2023,95,56,0
09:16:49 PM May 01 2023,95,56,0
09:16:53 PM May 01 2023,95,57,0
09:16:57 PM May 01 2023,94,58,0
09:17:01 PM May 01 2023,94,60,0
09:17:05 PM May 01 2023,93,60,0
09:17:09 PM May 01 2023,93,60,0
09:17:13 PM May 01 2023,93,59,0
09:17:17 PM May 01 2023,93,58,0
09:17:21 PM May 01 2023,93,58,0
09:17:25 PM May 01 2023,93,58,0
09:17:29 PM May 01 2023,93,57,0
09:17:33 PM May 01 2023,93,56,0
09:17:37 PM May 01 2023,93,56,0
09:17:41 PM May 01 2023,94,55,0
09:17:45 PM May 01 2023,94,54,0
09:17:49 PM May 01 2023,94,54,0
09:17:53 PM May 01 2023,94,55,0
09:17:57 PM May 01 2023,94,56,0
09:18:01 PM May 01 2023,93,56,0
09:18:05 PM May 01 2023,93,57,0
09:18:09 PM May 01 2023,93,58,0
09:18:13 PM May 01 2023,93,59,0
09:18:17 PM May 01 2023,93,58,0
09:18:21 PM May 01 2023,93,57,2
09:18:25 PM May 01 2023,93,57,9
09:18:29 PM May 01 2023,93,57,10
09:18:33 PM May 01 2023,93,57,1
09:18:37 PM May 01 2023,94,60,4
09:18:41 PM May 01 2023,94,65,1
09:18:45 PM May 01 2023,94,67,6
09:18:49 PM May 01 2023,94,67,17
09:18:53 PM May 01 2023,94,68,19
09:18:57 PM May 01 2023,94,68,13
09:19:01 PM May 01 2023,94,69,8
09:19:05 PM May 01 2023,94,75,37
09:19:09 PM May 01 2023,94,75,5
09:19:13 PM May 01 2023,94,75,15
09:19:17 PM May 01 2023,94,75,13
09:19:21 PM May 01 2023,94,75,10
09:19:25 PM May 01 2023,94,77,2
09:19:29 PM May 01 2023,95,77,14
09:19:33 PM May 01 2023,96,75,37
09:19:37 PM May 01 2023,96,73,0
09:19:41 PM May 01 2023,97,63,0
09:19:45 PM May 01 2023,96,60,0
09:19:49 PM May 01 2023,96,60,16
09:19:53 PM May 01 2023,96,60,23
09:19:57 PM May 01 2023,96,60,21
09:20:01 PM May 01 2023,96,60,1
09:20:05 PM May 01 2023,95,60,1
09:20:09 PM May 01 2023,95,59,1
09:20:13 PM May 01 2023,95,57,2
09:20:17 PM May 01 2023,96,57,1
09:20:21 PM May 01 2023,96,56,2
09:20:25 PM May 01 2023,96,56,1
09:20:29 PM May 01 2023,96,56,5
09:20:33 PM May 01 2023,95,57,0
09:20:37 PM May 01 2023,95,58,0
09:20:41 PM May 01 2023,94,59,0
09:20:45 PM May 01 2023,94,60,0
09:20:49 PM May 01 2023,94,60,0
09:20:53 PM May 01 2023,94,60,0
09:20:57 PM May 01 2023,95,60,0
09:21:01 PM May 01 2023,95,59,0
09:21:05 PM May 01 2023,95,59,0
09:21:09 PM May 01 2023,95,59,0
09:21:13 PM May 01 2023,95,59,0
09:21:17 PM May 01 2023,95,60,9
09:21:21 PM May 01 2023,95,59,17
09:21:25 PM May 01 2023,95,58,0
09:21:29 PM May 01 2023,95,59,0
09:21:33 PM May 01 2023,95,59,0
09:21:37 PM May 01 2023,94,58,0
09:21:41 PM May 01 2023,94,57,22
