Time,Oxygen Level,Pulse Rate,Motion
04:24:49 AM Jun 08 2023,98,53,0
04:24:53 AM Jun 08 2023,98,52,0
04:24:57 AM Jun 08 2023,97,52,0
04:25:01 AM Jun 08 2023,97,52,0
04:25:05 AM Jun 08 2023,97,52,0
04:25:09 AM Jun 08 2023,97,52,0
04:25:13 AM Jun 08 2023,97,53,0
04:25:17 AM Jun 08 2023,97,52,0
04:25:21 AM Jun 08 2023,97,51,0
04:25:25 AM Jun 08 2023,97,52,0
04:25:29 AM Jun 08 2023,97,53,0
04:25:33 AM Jun 08 2023,97,52,0
04:25:37 AM Jun 08 2023,97,52,0
04:25:41 AM Jun 08 2023,97,52,0
04:25:45 AM Jun 08 2023,97,52,0
04:25:49 AM Jun 08 2023,97,52,0
04:25:53 AM Jun 08 2023,97,52,0
04:25:57 AM Jun 08 2023,97,52,0
04:26:01 AM Jun 08 2023,97,52,0
04:26:05 AM Jun 08 2023,97,53,0
04:26:09 AM Jun 08 2023,97,54,0
04:26:13 AM Jun 08 2023,97,53,0
04:26:17 AM Jun 08 2023,97,53,0
04:26:21 AM Jun 08 2023,97,53,0
04:26:25 AM Jun 08 2023,97,53,0
04:26:29 AM Jun 08 2023,97,53,0
04:26:33 AM Jun 08 2023,97,53,0
04:26:37 AM Jun 08 2023,97,53,0
04:26:41 AM Jun 08 2023,97,52,0
04:26:45 AM Jun 08 2023,97,53,0
04:26:49 AM Jun 08 2023,97,53,0
04:26:53 AM Jun 08 2023,97,53,0
04:26:57 AM Jun 08 2023,97,53,0
04:27:01 AM Jun 08 2023,97,52,0
04:27:05 AM Jun 08 2023,97,51,0
04:27:09 AM Jun 08 2023,97,51,0
04:27:13 AM Jun 08 2023,97,51,0
04:27:17 AM Jun 08 2023,97,51,0
04:27:21 AM Jun 08 2023,97,51,0
04:27:25 AM Jun 08 2023,97,52,0
04:27:29 AM Jun 08 2023,97,51,0
04:27:33 AM Jun 08 2023,97,51,0
04:27:37 AM Jun 08 2023,97,52,0
04:27:41 AM Jun 08 2023,97,53,0
04:27:45 AM Jun 08 2023,97,52,0
04:27:49 AM Jun 08 2023,97,50,0
04:27:53 AM Jun 08 2023,97,50,0
04:27:57 AM Jun 08 2023,97,49,0
04:28:01 AM Jun 08 2023,97,49,0
04:28:05 AM Jun 08 2023,97,48,0
04:28:09 AM Jun 08 2023,97,47,0
04:28:13 AM Jun 08 2023,97,48,0
04:28:17 AM Jun 08 2023,97,50,0
04:28:21 AM Jun 08 2023,97,52,0
04:28:25 AM Jun 08 2023,97,52,0
04:28:29 AM Jun 08 2023,97,53,0
04:28:33 AM Jun 08 2023,97,52,0
04:28:37 AM Jun 08 2023,97,50,8
04:28:41 AM Jun 08 2023,97,50,4
04:28:45 AM Jun 08 2023,97,48,0
04:28:49 AM Jun 08 2023,97,48,0
04:28:53 AM Jun 08 2023,97,50,0
04:28:57 AM Jun 08 2023,97,52,0
04:29:01 AM Jun 08 2023,97,52,0
04:29:05 AM Jun 08 2023,97,50,0
04:29:09 AM Jun 08 2023,97,48,0
04:29:13 AM Jun 08 2023,97,48,0
04:29:17 AM Jun 08 2023,97,48,0
04:29:21 AM Jun 08 2023,97,48,0
04:29:25 AM Jun 08 2023,97,48,0
04:29:29 AM Jun 08 2023,96,48,0
04:29:33 AM Jun 08 2023,96,49,0
04:29:37 AM Jun 08 2023,96,51,0
04:29:41 AM Jun 08 2023,96,52,0
04:29:45 AM Jun 08 2023,96,53,0
04:29:49 AM Jun 08 2023,96,51,0
04:29:53 AM Jun 08 2023,96,51,0
04:29:57 AM Jun 08 2023,97,50,0
04:30:01 AM Jun 08 2023,96,49,0
04:30:05 AM Jun 08 2023,96,49,0
04:30:09 AM Jun 08 2023,97,47,0
04:30:13 AM Jun 08 2023,97,45,0
04:30:17 AM Jun 08 2023,97,46,0
04:30:21 AM Jun 08 2023,97,48,0
04:30:25 AM Jun 08 2023,96,49,0
04:30:29 AM Jun 08 2023,96,50,0
04:30:33 AM Jun 08 2023,96,50,0
04:30:37 AM Jun 08 2023,97,49,0
04:30:41 AM Jun 08 2023,97,47,0
04:30:45 AM Jun 08 2023,97,49,0
04:30:49 AM Jun 08 2023,96,48,0
04:30:53 AM Jun 08 2023,96,49,0
04:30:57 AM Jun 08 2023,96,49,0
04:31:01 AM Jun 08 2023,96,50,0
04:31:05 AM Jun 08 2023,97,50,0
04:31:09 AM Jun 08 2023,96,50,0
04:31:13 AM Jun 08 2023,96,52,0
04:31:17 AM Jun 08 2023,96,52,0
04:31:21 AM Jun 08 2023,96,52,0
04:31:25 AM Jun 08 2023,96,48,0
04:31:29 AM Jun 08 2023,97,49,0
04:31:33 AM Jun 08 2023,96,49,0
04:31:37 AM Jun 08 2023,96,47,0
04:31:41 AM Jun 08 2023,96,47,0
04:31:45 AM Jun 08 2023,96,48,0
04:31:49 AM Jun 08 2023,96,48,0
04:31:53 AM Jun 08 2023,97,47,0
04:31:57 AM Jun 08 2023,96,49,0
04:32:01 AM Jun 08 2023,96,51,0
04:32:05 AM Jun 08 2023,96,53,0
04:32:09 AM Jun 08 2023,96,53,0
04:32:13 AM Jun 08 2023,96,54,0
04:32:17 AM Jun 08 2023,97,54,0
04:32:21 AM Jun 08 2023,97,54,0
04:32:25 AM Jun 08 2023,97,53,0
04:32:29 AM Jun 08 2023,97,53,0
04:32:33 AM Jun 08 2023,97,54,0
04:32:37 AM Jun 08 2023,96,54,0
04:32:41 AM Jun 08 2023,96,54,0
04:32:45 AM Jun 08 2023,96,53,0
04:32:49 AM Jun 08 2023,97,53,0
04:32:53 AM Jun 08 2023,96,54,0
04:32:57 AM Jun 08 2023,96,53,0
04:33:01 AM Jun 08 2023,97,53,0
04:33:05 AM Jun 08 2023,97,52,0
04:33:09 AM Jun 08 2023,97,52,0
04:33:13 AM Jun 08 2023,97,53,0
04:33:17 AM Jun 08 2023,97,52,0
04:33:21 AM Jun 08 2023,96,51,0
04:33:25 AM Jun 08 2023,96,52,0
04:33:29 AM Jun 08 2023,96,53,0
04:33:33 AM Jun 08 2023,97,53,0
04:33:37 AM Jun 08 2023,97,53,0
04:33:41 AM Jun 08 2023,97,51,0
04:33:45 AM Jun 08 2023,97,52,0
04:33:49 AM Jun 08 2023,96,52,0
04:33:53 AM Jun 08 2023,96,51,0
04:33:57 AM Jun 08 2023,96,51,0
04:34:01 AM Jun 08 2023,96,52,0
04:34:05 AM Jun 08 2023,96,53,0
04:34:09 AM Jun 08 2023,97,53,0
04:34:13 AM Jun 08 2023,96,53,0
04:34:17 AM Jun 08 2023,96,52,0
04:34:21 AM Jun 08 2023,96,53,0
04:34:25 AM Jun 08 2023,97,55,0
04:34:29 AM Jun 08 2023,97,55,0
04:34:33 AM Jun 08 2023,97,53,0
04:34:37 AM Jun 08 2023,97,52,0
04:34:41 AM Jun 08 2023,97,54,0
04:34:45 AM Jun 08 2023,97,54,4
04:34:49 AM Jun 08 2023,97,54,18
04:34:53 AM Jun 08 2023,97,54,16
04:34:57 AM Jun 08 2023,97,54,36
04:35:01 AM Jun 08 2023,97,54,36
04:35:05 AM Jun 08 2023,97,54,4
04:35:09 AM Jun 08 2023,98,54,0
04:35:13 AM Jun 08 2023,99,72,0
04:35:17 AM Jun 08 2023,98,81,0
04:35:21 AM Jun 08 2023,98,72,0
04:35:25 AM Jun 08 2023,98,60,1
04:35:29 AM Jun 08 2023,97,58,0
04:35:33 AM Jun 08 2023,97,58,0
04:35:37 AM Jun 08 2023,94,53,0
04:35:41 AM Jun 08 2023,92,44,0
04:35:45 AM Jun 08 2023,94,44,0
04:35:49 AM Jun 08 2023,96,43,0
04:35:53 AM Jun 08 2023,97,42,0
04:35:57 AM Jun 08 2023,97,43,0
04:36:01 AM Jun 08 2023,97,43,0
04:36:05 AM Jun 08 2023,97,43,0
04:36:09 AM Jun 08 2023,97,43,0
04:36:13 AM Jun 08 2023,97,43,0
04:36:17 AM Jun 08 2023,97,45,0
04:36:21 AM Jun 08 2023,97,45,1
04:36:25 AM Jun 08 2023,97,45,0
04:36:29 AM Jun 08 2023,97,48,0
04:36:33 AM Jun 08 2023,97,50,0
04:36:37 AM Jun 08 2023,97,53,0
04:36:41 AM Jun 08 2023,97,54,0
04:36:45 AM Jun 08 2023,97,55,0
04:36:49 AM Jun 08 2023,97,52,0
04:36:53 AM Jun 08 2023,97,48,0
04:36:57 AM Jun 08 2023,97,46,0
04:37:01 AM Jun 08 2023,97,48,0
04:37:05 AM Jun 08 2023,97,48,0
04:37:09 AM Jun 08 2023,97,48,0
04:37:13 AM Jun 08 2023,97,50,0
04:37:17 AM Jun 08 2023,97,52,0
04:37:21 AM Jun 08 2023,97,52,0
04:37:25 AM Jun 08 2023,97,51,1
04:37:29 AM Jun 08 2023,97,50,0
04:37:33 AM Jun 08 2023,97,51,0
04:37:37 AM Jun 08 2023,97,48,0
04:37:41 AM Jun 08 2023,97,48,0
04:37:45 AM Jun 08 2023,97,47,0
04:37:49 AM Jun 08 2023,97,52,0
04:37:53 AM Jun 08 2023,96,60,1
04:37:57 AM Jun 08 2023,96,63,0
04:38:01 AM Jun 08 2023,96,68,0
04:38:05 AM Jun 08 2023,97,60,0
04:38:09 AM Jun 08 2023,97,64,0
04:38:13 AM Jun 08 2023,97,67,0
04:38:17 AM Jun 08 2023,97,70,0
04:38:21 AM Jun 08 2023,95,64,1
04:38:25 AM Jun 08 2023,95,67,8
04:38:29 AM Jun 08 2023,95,67,19
04:38:33 AM Jun 08 2023,95,67,37
04:38:37 AM Jun 08 2023,95,67,6
04:38:41 AM Jun 08 2023,99,73,0
04:38:45 AM Jun 08 2023,99,84,0
04:38:49 AM Jun 08 2023,99,75,0
04:38:53 AM Jun 08 2023,97,63,0
04:38:57 AM Jun 08 2023,97,58,0
04:39:01 AM Jun 08 2023,96,54,0
04:39:05 AM Jun 08 2023,97,48,0
04:39:09 AM Jun 08 2023,97,43,0
04:39:13 AM Jun 08 2023,97,44,0
04:39:17 AM Jun 08 2023,97,43,0
04:39:21 AM Jun 08 2023,97,41,0
04:39:25 AM Jun 08 2023,97,44,0
04:39:29 AM Jun 08 2023,97,44,0
04:39:33 AM Jun 08 2023,97,43,0
04:39:37 AM Jun 08 2023,98,52,0
04:39:41 AM Jun 08 2023,98,55,0
04:39:45 AM Jun 08 2023,98,46,0
04:39:49 AM Jun 08 2023,98,43,0
04:39:53 AM Jun 08 2023,98,45,0
04:39:57 AM Jun 08 2023,97,44,0
04:40:01 AM Jun 08 2023,97,46,0
04:40:05 AM Jun 08 2023,97,46,0
04:40:09 AM Jun 08 2023,97,44,22
04:40:13 AM Jun 08 2023,97,44,10
04:40:17 AM Jun 08 2023,99,50,0
04:40:21 AM Jun 08 2023,99,52,0
04:40:25 AM Jun 08 2023,98,46,0
04:40:29 AM Jun 08 2023,98,47,0
04:40:33 AM Jun 08 2023,98,47,0
04:40:37 AM Jun 08 2023,98,46,0
04:40:41 AM Jun 08 2023,97,45,0
04:40:45 AM Jun 08 2023,98,44,0
04:40:49 AM Jun 08 2023,98,45,0
04:40:53 AM Jun 08 2023,97,43,0
04:40:57 AM Jun 08 2023,97,44,0
04:41:01 AM Jun 08 2023,97,45,0
04:41:05 AM Jun 08 2023,97,46,0
04:41:09 AM Jun 08 2023,97,49,0
04:41:13 AM Jun 08 2023,97,50,0
04:41:17 AM Jun 08 2023,97,50,0
04:41:21 AM Jun 08 2023,97,49,0
04:41:25 AM Jun 08 2023,97,49,0
04:41:29 AM Jun 08 2023,97,48,0
04:41:33 AM Jun 08 2023,97,46,0
04:41:37 AM Jun 08 2023,97,45,0
04:41:41 AM Jun 08 2023,97,44,0
04:41:45 AM Jun 08 2023,97,45,0
04:41:49 AM Jun 08 2023,97,46,0
04:41:53 AM Jun 08 2023,98,45,0
04:41:57 AM Jun 08 2023,98,47,0
04:42:01 AM Jun 08 2023,98,48,0
04:42:05 AM Jun 08 2023,98,49,0
04:42:09 AM Jun 08 2023,98,47,0
04:42:13 AM Jun 08 2023,97,46,0
04:42:17 AM Jun 08 2023,97,50,0
04:42:21 AM Jun 08 2023,97,48,0
04:42:25 AM Jun 08 2023,97,47,0
04:42:29 AM Jun 08 2023,97,48,0
04:42:33 AM Jun 08 2023,97,49,0
04:42:37 AM Jun 08 2023,97,48,0
04:42:41 AM Jun 08 2023,97,45,0
04:42:45 AM Jun 08 2023,98,45,0
04:42:49 AM Jun 08 2023,98,46,0
04:42:53 AM Jun 08 2023,98,47,0
04:42:57 AM Jun 08 2023,98,46,0
04:43:01 AM Jun 08 2023,98,46,0
04:43:05 AM Jun 08 2023,98,44,0
04:43:09 AM Jun 08 2023,98,44,0
04:43:13 AM Jun 08 2023,98,44,0
04:43:17 AM Jun 08 2023,98,45,0
04:43:21 AM Jun 08 2023,97,48,0
04:43:25 AM Jun 08 2023,97,49,0
04:43:29 AM Jun 08 2023,98,47,0
04:43:33 AM Jun 08 2023,98,46,0
04:43:37 AM Jun 08 2023,98,46,2
04:43:41 AM Jun 08 2023,98,46,8
04:43:45 AM Jun 08 2023,97,43,0
04:43:49 AM Jun 08 2023,97,49,7
04:43:53 AM Jun 08 2023,97,50,3
04:43:57 AM Jun 08 2023,98,56,0
04:44:01 AM Jun 08 2023,98,55,0
04:44:05 AM Jun 08 2023,98,50,0
04:44:09 AM Jun 08 2023,98,52,0
04:44:13 AM Jun 08 2023,98,50,0
04:44:17 AM Jun 08 2023,98,50,0
04:44:21 AM Jun 08 2023,98,53,0
04:44:25 AM Jun 08 2023,98,56,0
04:44:29 AM Jun 08 2023,98,47,0
04:44:33 AM Jun 08 2023,98,43,0
04:44:37 AM Jun 08 2023,98,43,0
04:44:41 AM Jun 08 2023,98,46,0
04:44:45 AM Jun 08 2023,98,46,0
04:44:49 AM Jun 08 2023,98,47,0
04:44:53 AM Jun 08 2023,98,51,0
04:44:57 AM Jun 08 2023,98,50,0
04:45:01 AM Jun 08 2023,98,50,0
04:45:05 AM Jun 08 2023,98,50,0
04:45:09 AM Jun 08 2023,98,56,0
04:45:13 AM Jun 08 2023,98,59,0
04:45:17 AM Jun 08 2023,98,59,0
04:45:21 AM Jun 08 2023,98,53,0
04:45:25 AM Jun 08 2023,98,52,0
04:45:29 AM Jun 08 2023,98,54,0
04:45:33 AM Jun 08 2023,98,52,0
04:45:37 AM Jun 08 2023,98,51,0
04:45:41 AM Jun 08 2023,98,49,0
04:45:45 AM Jun 08 2023,98,50,0
04:45:49 AM Jun 08 2023,98,49,0
04:45:53 AM Jun 08 2023,98,47,0
04:45:57 AM Jun 08 2023,98,44,0
04:46:01 AM Jun 08 2023,98,46,0
04:46:05 AM Jun 08 2023,98,47,0
04:46:09 AM Jun 08 2023,98,44,0
04:46:13 AM Jun 08 2023,98,48,0
04:46:17 AM Jun 08 2023,98,49,0
04:46:21 AM Jun 08 2023,98,48,0
04:46:25 AM Jun 08 2023,98,47,0
04:46:29 AM Jun 08 2023,98,47,7
04:46:33 AM Jun 08 2023,98,50,0
04:46:37 AM Jun 08 2023,98,47,0
04:46:41 AM Jun 08 2023,98,46,0
04:46:45 AM Jun 08 2023,98,43,0
04:46:49 AM Jun 08 2023,98,47,0
04:46:53 AM Jun 08 2023,98,48,0
04:46:57 AM Jun 08 2023,98,47,0
04:47:01 AM Jun 08 2023,98,48,0
04:47:05 AM Jun 08 2023,98,50,0
04:47:09 AM Jun 08 2023,98,50,0
04:47:13 AM Jun 08 2023,98,50,0
04:47:17 AM Jun 08 2023,98,47,0
04:47:21 AM Jun 08 2023,98,46,0
04:47:25 AM Jun 08 2023,98,45,3
04:47:29 AM Jun 08 2023,98,45,0
04:47:33 AM Jun 08 2023,98,43,0
04:47:37 AM Jun 08 2023,98,44,0
04:47:41 AM Jun 08 2023,98,44,0
04:47:45 AM Jun 08 2023,98,46,0
04:47:49 AM Jun 08 2023,98,49,0
04:47:53 AM Jun 08 2023,98,48,0
04:47:57 AM Jun 08 2023,98,49,0
04:48:01 AM Jun 08 2023,98,49,0
04:48:05 AM Jun 08 2023,98,50,0
04:48:09 AM Jun 08 2023,98,50,0
04:48:13 AM Jun 08 2023,98,47,0
04:48:17 AM Jun 08 2023,98,50,0
04:48:21 AM Jun 08 2023,98,57,0
04:48:25 AM Jun 08 2023,98,52,0
04:48:29 AM Jun 08 2023,98,47,0
04:48:33 AM Jun 08 2023,98,51,0
04:48:37 AM Jun 08 2023,97,50,0
04:48:41 AM Jun 08 2023,97,47,0
04:48:45 AM Jun 08 2023,97,44,0
04:48:49 AM Jun 08 2023,98,45,0
04:48:53 AM Jun 08 2023,98,45,0
04:48:57 AM Jun 08 2023,97,44,0
04:49:01 AM Jun 08 2023,98,46,0
04:49:05 AM Jun 08 2023,97,49,0
04:49:09 AM Jun 08 2023,98,51,0
04:49:13 AM Jun 08 2023,98,49,0
04:49:17 AM Jun 08 2023,98,51,0
04:49:21 AM Jun 08 2023,98,50,0
04:49:25 AM Jun 08 2023,98,50,0
04:49:29 AM Jun 08 2023,98,50,2
04:49:33 AM Jun 08 2023,98,50,1
04:49:37 AM Jun 08 2023,98,60,0
04:49:41 AM Jun 08 2023,98,52,0
04:49:45 AM Jun 08 2023,98,48,0
04:49:49 AM Jun 08 2023,98,49,0
04:49:53 AM Jun 08 2023,98,51,0
04:49:57 AM Jun 08 2023,98,50,0
04:50:01 AM Jun 08 2023,98,47,0
04:50:05 AM Jun 08 2023,98,45,0
04:50:09 AM Jun 08 2023,98,45,6
04:50:13 AM Jun 08 2023,98,45,0
04:50:17 AM Jun 08 2023,98,45,0
04:50:21 AM Jun 08 2023,98,44,0
04:50:25 AM Jun 08 2023,98,46,0
04:50:29 AM Jun 08 2023,98,48,19
04:50:33 AM Jun 08 2023,98,48,4
04:50:37 AM Jun 08 2023,98,48,6
04:50:41 AM Jun 08 2023,98,48,26
04:50:45 AM Jun 08 2023,98,48,2
04:50:49 AM Jun 08 2023,99,48,1
04:50:53 AM Jun 08 2023,98,54,3
04:50:57 AM Jun 08 2023,98,69,0
04:51:01 AM Jun 08 2023,98,73,0
04:51:05 AM Jun 08 2023,98,62,0
04:51:09 AM Jun 08 2023,98,53,0
04:51:13 AM Jun 08 2023,97,51,0
04:51:17 AM Jun 08 2023,97,49,0
04:51:21 AM Jun 08 2023,97,51,0
04:51:25 AM Jun 08 2023,97,51,0
04:51:29 AM Jun 08 2023,97,51,0
04:51:33 AM Jun 08 2023,97,44,0
04:51:37 AM Jun 08 2023,97,46,0
04:51:41 AM Jun 08 2023,97,46,0
04:51:45 AM Jun 08 2023,97,42,0
04:51:49 AM Jun 08 2023,97,44,0
04:51:53 AM Jun 08 2023,97,45,0
04:51:57 AM Jun 08 2023,97,44,0
04:52:01 AM Jun 08 2023,98,42,0
04:52:05 AM Jun 08 2023,97,48,0
04:52:09 AM Jun 08 2023,97,50,0
04:52:13 AM Jun 08 2023,97,48,0
04:52:17 AM Jun 08 2023,97,46,0
04:52:21 AM Jun 08 2023,97,48,0
04:52:25 AM Jun 08 2023,97,47,0
04:52:29 AM Jun 08 2023,97,48,0
04:52:33 AM Jun 08 2023,97,47,0
04:52:37 AM Jun 08 2023,97,47,0
04:52:41 AM Jun 08 2023,97,47,0
04:52:45 AM Jun 08 2023,97,47,0
04:52:49 AM Jun 08 2023,97,48,0
04:52:53 AM Jun 08 2023,97,47,0
04:52:57 AM Jun 08 2023,97,47,0
04:53:01 AM Jun 08 2023,97,48,0
04:53:05 AM Jun 08 2023,97,50,0
04:53:09 AM Jun 08 2023,97,47,0
04:53:13 AM Jun 08 2023,97,47,0
04:53:17 AM Jun 08 2023,97,51,0
04:53:21 AM Jun 08 2023,97,52,0
04:53:25 AM Jun 08 2023,97,52,0
04:53:29 AM Jun 08 2023,97,53,0
04:53:33 AM Jun 08 2023,97,53,0
04:53:37 AM Jun 08 2023,97,51,0
04:53:41 AM Jun 08 2023,97,53,0
04:53:45 AM Jun 08 2023,97,52,0
04:53:49 AM Jun 08 2023,97,52,0
04:53:53 AM Jun 08 2023,97,51,0
04:53:57 AM Jun 08 2023,97,52,0
04:54:01 AM Jun 08 2023,97,53,0
04:54:05 AM Jun 08 2023,97,53,15
04:54:09 AM Jun 08 2023,97,53,23
04:54:13 AM Jun 08 2023,97,53,0
04:54:17 AM Jun 08 2023,97,65,0
04:54:21 AM Jun 08 2023,98,62,0
04:54:25 AM Jun 08 2023,99,54,0
04:54:29 AM Jun 08 2023,98,53,0
04:54:33 AM Jun 08 2023,98,53,0
04:54:37 AM Jun 08 2023,98,53,0
04:54:41 AM Jun 08 2023,98,53,0
04:54:45 AM Jun 08 2023,98,52,0
04:54:49 AM Jun 08 2023,98,52,0
04:54:53 AM Jun 08 2023,98,51,0
04:54:57 AM Jun 08 2023,98,50,0
04:55:01 AM Jun 08 2023,98,50,0
04:55:05 AM Jun 08 2023,97,47,0
04:55:09 AM Jun 08 2023,97,46,0
04:55:13 AM Jun 08 2023,97,46,0
04:55:17 AM Jun 08 2023,97,46,0
04:55:21 AM Jun 08 2023,97,45,0
04:55:25 AM Jun 08 2023,97,46,0
04:55:29 AM Jun 08 2023,97,49,0
04:55:33 AM Jun 08 2023,97,50,0
04:55:37 AM Jun 08 2023,97,45,0
04:55:41 AM Jun 08 2023,97,49,0
04:55:45 AM Jun 08 2023,97,50,0
04:55:49 AM Jun 08 2023,97,51,0
04:55:53 AM Jun 08 2023,97,50,0
04:55:57 AM Jun 08 2023,97,47,0
04:56:01 AM Jun 08 2023,97,47,0
04:56:05 AM Jun 08 2023,97,47,0
04:56:09 AM Jun 08 2023,98,47,0
04:56:13 AM Jun 08 2023,98,45,0
04:56:17 AM Jun 08 2023,98,53,0
04:56:21 AM Jun 08 2023,98,56,1
04:56:25 AM Jun 08 2023,97,61,0
04:56:29 AM Jun 08 2023,97,55,0
04:56:33 AM Jun 08 2023,97,50,0
04:56:37 AM Jun 08 2023,98,51,0
04:56:41 AM Jun 08 2023,98,51,0
04:56:45 AM Jun 08 2023,98,53,0
04:56:49 AM Jun 08 2023,98,54,0
04:56:53 AM Jun 08 2023,98,62,0
04:56:57 AM Jun 08 2023,98,62,12
04:57:01 AM Jun 08 2023,98,62,12
04:57:05 AM Jun 08 2023,98,62,0
04:57:09 AM Jun 08 2023,98,74,0
04:57:13 AM Jun 08 2023,98,81,0
04:57:17 AM Jun 08 2023,99,74,0
04:57:21 AM Jun 08 2023,98,62,0
04:57:25 AM Jun 08 2023,98,55,0
04:57:29 AM Jun 08 2023,97,53,0
04:57:33 AM Jun 08 2023,97,54,0
04:57:37 AM Jun 08 2023,96,55,0
04:57:41 AM Jun 08 2023,96,53,0
04:57:45 AM Jun 08 2023,96,53,0
04:57:49 AM Jun 08 2023,95,56,0
04:57:53 AM Jun 08 2023,96,55,0
04:57:57 AM Jun 08 2023,96,47,0
04:58:01 AM Jun 08 2023,96,45,0
04:58:05 AM Jun 08 2023,96,47,0
04:58:09 AM Jun 08 2023,96,50,0
04:58:13 AM Jun 08 2023,97,50,0
04:58:17 AM Jun 08 2023,97,51,1
04:58:21 AM Jun 08 2023,97,51,0
04:58:25 AM Jun 08 2023,97,52,0
04:58:29 AM Jun 08 2023,97,51,0
04:58:33 AM Jun 08 2023,97,48,0
04:58:37 AM Jun 08 2023,96,45,0
04:58:41 AM Jun 08 2023,96,47,0
04:58:45 AM Jun 08 2023,97,51,0
04:58:49 AM Jun 08 2023,97,50,0
04:58:53 AM Jun 08 2023,97,51,0
04:58:57 AM Jun 08 2023,97,49,0
04:59:01 AM Jun 08 2023,97,50,0
04:59:05 AM Jun 08 2023,97,49,0
04:59:09 AM Jun 08 2023,97,47,0
04:59:13 AM Jun 08 2023,97,48,0
04:59:17 AM Jun 08 2023,97,51,0
04:59:21 AM Jun 08 2023,97,51,0
04:59:25 AM Jun 08 2023,97,52,0
04:59:29 AM Jun 08 2023,96,54,0
04:59:33 AM Jun 08 2023,96,54,0
04:59:37 AM Jun 08 2023,96,51,0
04:59:41 AM Jun 08 2023,97,50,0
04:59:45 AM Jun 08 2023,97,52,0
04:59:49 AM Jun 08 2023,97,55,1
04:59:53 AM Jun 08 2023,97,55,1
04:59:57 AM Jun 08 2023,97,55,0
05:00:01 AM Jun 08 2023,97,54,0
05:00:05 AM Jun 08 2023,97,54,0
05:00:09 AM Jun 08 2023,97,53,0
05:00:13 AM Jun 08 2023,97,51,0
05:00:17 AM Jun 08 2023,97,48,0
05:00:21 AM Jun 08 2023,97,48,0
05:00:25 AM Jun 08 2023,96,52,0
05:00:29 AM Jun 08 2023,96,54,0
05:00:33 AM Jun 08 2023,97,58,0
05:00:37 AM Jun 08 2023,97,58,0
05:00:41 AM Jun 08 2023,97,51,0
05:00:45 AM Jun 08 2023,97,48,0
05:00:49 AM Jun 08 2023,97,53,0
05:00:53 AM Jun 08 2023,97,51,0
05:00:57 AM Jun 08 2023,97,48,0
05:01:01 AM Jun 08 2023,97,47,0
05:01:05 AM Jun 08 2023,97,48,0
05:01:09 AM Jun 08 2023,97,46,0
05:01:13 AM Jun 08 2023,97,47,0
05:01:17 AM Jun 08 2023,97,48,0
05:01:21 AM Jun 08 2023,97,51,0
05:01:25 AM Jun 08 2023,97,48,0
05:01:29 AM Jun 08 2023,97,47,0
05:01:33 AM Jun 08 2023,97,46,0
05:01:37 AM Jun 08 2023,97,48,0
05:01:41 AM Jun 08 2023,97,48,0
05:01:45 AM Jun 08 2023,97,43,0
05:01:49 AM Jun 08 2023,97,45,0
05:01:53 AM Jun 08 2023,97,46,0
05:01:57 AM Jun 08 2023,97,45,0
05:02:01 AM Jun 08 2023,96,46,0
05:02:05 AM Jun 08 2023,96,48,0
05:02:09 AM Jun 08 2023,97,53,0
05:02:13 AM Jun 08 2023,97,52,0
05:02:17 AM Jun 08 2023,97,52,0
05:02:21 AM Jun 08 2023,97,52,0
05:02:25 AM Jun 08 2023,97,51,0
05:02:29 AM Jun 08 2023,97,48,0
05:02:33 AM Jun 08 2023,97,46,0
05:02:37 AM Jun 08 2023,97,43,0
05:02:41 AM Jun 08 2023,97,43,0
05:02:45 AM Jun 08 2023,97,45,0
05:02:49 AM Jun 08 2023,97,46,0
05:02:53 AM Jun 08 2023,97,46,0
05:02:57 AM Jun 08 2023,97,48,0
05:03:01 AM Jun 08 2023,97,48,15
05:03:05 AM Jun 08 2023,97,48,2
05:03:09 AM Jun 08 2023,97,51,0
05:03:13 AM Jun 08 2023,98,58,0
05:03:17 AM Jun 08 2023,98,55,0
05:03:21 AM Jun 08 2023,98,54,0
05:03:25 AM Jun 08 2023,98,51,0
05:03:29 AM Jun 08 2023,98,55,0
05:03:33 AM Jun 08 2023,98,55,0
05:03:37 AM Jun 08 2023,97,53,0
05:03:41 AM Jun 08 2023,97,49,0
05:03:45 AM Jun 08 2023,97,50,0
05:03:49 AM Jun 08 2023,97,53,0
05:03:53 AM Jun 08 2023,97,51,0
05:03:57 AM Jun 08 2023,97,47,0
05:04:01 AM Jun 08 2023,97,45,0
05:04:05 AM Jun 08 2023,97,48,0
05:04:09 AM Jun 08 2023,97,48,0
05:04:13 AM Jun 08 2023,97,47,0
05:04:17 AM Jun 08 2023,97,44,0
05:04:21 AM Jun 08 2023,97,42,1
05:04:25 AM Jun 08 2023,97,44,0
05:04:29 AM Jun 08 2023,97,46,0
05:04:33 AM Jun 08 2023,97,49,0
05:04:37 AM Jun 08 2023,97,48,0
05:04:41 AM Jun 08 2023,97,47,0
05:04:45 AM Jun 08 2023,97,47,0
05:04:49 AM Jun 08 2023,97,49,0
05:04:53 AM Jun 08 2023,97,48,0
05:04:57 AM Jun 08 2023,97,45,0
05:05:01 AM Jun 08 2023,97,44,0
05:05:05 AM Jun 08 2023,97,46,0
05:05:09 AM Jun 08 2023,97,49,0
05:05:13 AM Jun 08 2023,97,50,0
