Time,Oxygen Level,Pulse Rate,Motion
07:18:50 Aug 01 2023,97,55,0
07:18:54 Aug 01 2023,97,59,0
07:18:58 Aug 01 2023,97,61,0
07:19:02 Aug 01 2023,97,64,0
07:19:06 Aug 01 2023,97,67,1
07:19:10 Aug 01 2023,97,68,1
07:19:14 Aug 01 2023,97,67,0
07:19:18 Aug 01 2023,96,62,0
07:19:22 Aug 01 2023,97,59,1
07:19:26 Aug 01 2023,97,55,0
07:19:30 Aug 01 2023,97,52,0
07:19:34 Aug 01 2023,97,49,0
07:19:38 Aug 01 2023,97,54,0
07:19:42 Aug 01 2023,97,55,0
07:19:46 Aug 01 2023,97,58,0
07:19:50 Aug 01 2023,97,59,0
07:19:54 Aug 01 2023,97,61,1
07:19:58 Aug 01 2023,97,56,0
07:20:02 Aug 01 2023,97,53,0
07:20:06 Aug 01 2023,97,48,0
07:20:10 Aug 01 2023,97,52,0
07:20:14 Aug 01 2023,97,53,0
07:20:18 Aug 01 2023,97,54,0
07:20:22 Aug 01 2023,97,55,0
07:20:26 Aug 01 2023,97,56,0
07:20:30 Aug 01 2023,96,58,0
07:20:34 Aug 01 2023,96,59,1
07:20:38 Aug 01 2023,96,63,1
07:20:42 Aug 01 2023,96,66,0
07:20:46 Aug 01 2023,96,67,0
07:20:50 Aug 01 2023,96,67,0
07:20:54 Aug 01 2023,96,64,0
07:20:58 Aug 01 2023,96,64,0
07:21:02 Aug 01 2023,96,62,1
07:21:06 Aug 01 2023,96,61,1
07:21:10 Aug 01 2023,96,59,0
07:21:14 Aug 01 2023,97,56,0
07:21:18 Aug 01 2023,97,53,0
07:21:22 Aug 01 2023,97,50,0
07:21:26 Aug 01 2023,97,49,0
07:21:30 Aug 01 2023,97,50,0
07:21:34 Aug 01 2023,97,50,1
07:21:38 Aug 01 2023,97,56,0
07:21:42 Aug 01 2023,97,57,0
07:21:46 Aug 01 2023,97,60,0
07:21:50 Aug 01 2023,97,56,0
07:21:54 Aug 01 2023,97,56,0
07:21:58 Aug 01 2023,97,54,1
07:22:02 Aug 01 2023,97,53,0
07:22:06 Aug 01 2023,97,56,0
07:22:10 Aug 01 2023,97,57,0
07:22:14 Aug 01 2023,97,57,0
07:22:18 Aug 01 2023,97,55,0
07:22:22 Aug 01 2023,97,55,0
07:22:26 Aug 01 2023,97,58,0
07:22:30 Aug 01 2023,97,59,0
07:22:34 Aug 01 2023,97,61,0
07:22:38 Aug 01 2023,97,62,0
07:22:42 Aug 01 2023,97,64,0
07:22:46 Aug 01 2023,97,64,0
07:22:50 Aug 01 2023,97,60,0
07:22:54 Aug 01 2023,97,57,0
07:22:58 Aug 01 2023,97,56,0
07:23:02 Aug 01 2023,97,58,0
07:23:06 Aug 01 2023,97,56,0
07:23:10 Aug 01 2023,97,57,1
07:23:14 Aug 01 2023,97,53,0
07:23:18 Aug 01 2023,97,56,0
07:23:22 Aug 01 2023,97,56,0
07:23:26 Aug 01 2023,97,57,0
07:23:30 Aug 01 2023,97,56,0
07:23:34 Aug 01 2023,97,56,0
07:23:38 Aug 01 2023,97,55,0
07:23:42 Aug 01 2023,97,59,0
07:23:46 Aug 01 2023,97,60,0
07:23:50 Aug 01 2023,97,61,0
07:23:54 Aug 01 2023,97,59,0
07:23:58 Aug 01 2023,97,57,0
07:24:02 Aug 01 2023,97,53,0
07:24:06 Aug 01 2023,97,54,0
07:24:10 Aug 01 2023,97,55,0
07:24:14 Aug 01 2023,97,56,0
07:24:18 Aug 01 2023,97,55,0
07:24:22 Aug 01 2023,97,57,0
07:24:26 Aug 01 2023,97,56,0
07:24:30 Aug 01 2023,97,56,0
07:24:34 Aug 01 2023,97,55,0
07:24:38 Aug 01 2023,97,57,0
07:24:42 Aug 01 2023,96,60,0
07:24:46 Aug 01 2023,96,61,1
07:24:50 Aug 01 2023,96,62,0
07:24:54 Aug 01 2023,96,58,0
07:24:58 Aug 01 2023,96,58,0
07:25:02 Aug 01 2023,96,58,0
07:25:06 Aug 01 2023,96,61,0
07:25:10 Aug 01 2023,97,58,1
07:25:14 Aug 01 2023,97,57,0
07:25:18 Aug 01 2023,97,53,0
07:25:22 Aug 01 2023,97,57,0
07:25:26 Aug 01 2023,97,59,0
07:25:30 Aug 01 2023,97,59,0
07:25:34 Aug 01 2023,97,59,0
07:25:38 Aug 01 2023,97,59,0
07:25:42 Aug 01 2023,97,59,0
07:25:46 Aug 01 2023,97,59,0
07:25:50 Aug 01 2023,97,61,0
07:25:54 Aug 01 2023,97,57,0
07:25:58 Aug 01 2023,97,52,0
07:26:02 Aug 01 2023,97,51,0
07:26:06 Aug 01 2023,97,53,0
07:26:10 Aug 01 2023,97,55,0
07:26:14 Aug 01 2023,97,56,0
07:26:18 Aug 01 2023,97,58,0
07:26:22 Aug 01 2023,97,59,0
07:26:26 Aug 01 2023,97,58,0
07:26:30 Aug 01 2023,97,58,0
07:26:34 Aug 01 2023,97,59,1
07:26:38 Aug 01 2023,97,59,0
07:26:42 Aug 01 2023,97,61,0
07:26:46 Aug 01 2023,97,61,0
07:26:50 Aug 01 2023,97,57,0
07:26:54 Aug 01 2023,97,53,0
07:26:58 Aug 01 2023,97,56,0
07:27:02 Aug 01 2023,97,58,0
07:27:06 Aug 01 2023,97,61,0
07:27:10 Aug 01 2023,97,59,0
07:27:14 Aug 01 2023,97,59,0
07:27:18 Aug 01 2023,97,54,0
07:27:22 Aug 01 2023,97,54,0
07:27:26 Aug 01 2023,97,51,0
07:27:30 Aug 01 2023,97,53,0
07:27:34 Aug 01 2023,97,57,0
07:27:38 Aug 01 2023,97,56,0
07:27:42 Aug 01 2023,97,59,0
07:27:46 Aug 01 2023,97,62,0
07:27:50 Aug 01 2023,97,65,0
07:27:54 Aug 01 2023,97,62,0
07:27:58 Aug 01 2023,97,59,0
07:28:02 Aug 01 2023,97,58,0
07:28:06 Aug 01 2023,97,55,0
07:28:10 Aug 01 2023,97,56,0
07:28:14 Aug 01 2023,97,54,0
07:28:18 Aug 01 2023,97,56,0
07:28:22 Aug 01 2023,97,60,0
07:28:26 Aug 01 2023,97,61,0
07:28:30 Aug 01 2023,97,62,0
07:28:34 Aug 01 2023,97,62,0
07:28:38 Aug 01 2023,97,59,0
07:28:42 Aug 01 2023,97,57,0
07:28:46 Aug 01 2023,97,55,0
07:28:50 Aug 01 2023,97,60,0
07:28:54 Aug 01 2023,97,59,0
07:28:58 Aug 01 2023,97,57,0
07:29:02 Aug 01 2023,97,55,0
07:29:06 Aug 01 2023,97,54,0
07:29:10 Aug 01 2023,97,54,0
07:29:14 Aug 01 2023,97,57,0
07:29:18 Aug 01 2023,97,59,0
07:29:22 Aug 01 2023,97,63,0
07:29:26 Aug 01 2023,97,66,0
07:29:30 Aug 01 2023,97,66,0
07:29:34 Aug 01 2023,96,59,0
07:29:38 Aug 01 2023,96,53,0
07:29:42 Aug 01 2023,97,57,0
07:29:46 Aug 01 2023,97,60,0
07:29:50 Aug 01 2023,97,61,0
07:29:54 Aug 01 2023,97,61,0
07:29:58 Aug 01 2023,97,62,0
07:30:02 Aug 01 2023,97,63,0
07:30:06 Aug 01 2023,97,63,0
07:30:10 Aug 01 2023,97,61,0
07:30:14 Aug 01 2023,97,57,0
07:30:18 Aug 01 2023,97,56,0
07:30:22 Aug 01 2023,97,59,0
07:30:26 Aug 01 2023,97,59,0
07:30:30 Aug 01 2023,97,61,0
07:30:34 Aug 01 2023,97,60,0
07:30:38 Aug 01 2023,97,56,0
07:30:42 Aug 01 2023,97,53,0
07:30:46 Aug 01 2023,97,53,0
07:30:50 Aug 01 2023,97,55,0
07:30:54 Aug 01 2023,97,60,0
07:30:58 Aug 01 2023,97,63,0
07:31:02 Aug 01 2023,97,62,0
07:31:06 Aug 01 2023,97,62,0
07:31:10 Aug 01 2023,97,62,0
07:31:14 Aug 01 2023,97,59,0
07:31:18 Aug 01 2023,97,56,0
07:31:22 Aug 01 2023,97,56,0
07:31:26 Aug 01 2023,97,61,0
07:31:30 Aug 01 2023,97,63,0
07:31:34 Aug 01 2023,97,60,0
07:31:38 Aug 01 2023,97,58,0
07:31:42 Aug 01 2023,97,56,0
07:31:46 Aug 01 2023,97,56,0
07:31:50 Aug 01 2023,97,57,0
07:31:54 Aug 01 2023,97,53,0
07:31:58 Aug 01 2023,97,59,0
07:32:02 Aug 01 2023,97,61,0
07:32:06 Aug 01 2023,97,63,0
07:32:10 Aug 01 2023,97,63,0
07:32:14 Aug 01 2023,97,64,0
07:32:18 Aug 01 2023,97,62,0
07:32:22 Aug 01 2023,97,60,0
07:32:26 Aug 01 2023,97,59,0
07:32:30 Aug 01 2023,97,59,0
07:32:34 Aug 01 2023,97,61,0
07:32:38 Aug 01 2023,97,59,0
07:32:42 Aug 01 2023,97,56,0
07:32:46 Aug 01 2023,97,55,0
07:32:50 Aug 01 2023,97,57,0
07:32:54 Aug 01 2023,97,59,0
07:32:58 Aug 01 2023,97,64,0
07:33:02 Aug 01 2023,97,63,0
07:33:06 Aug 01 2023,97,62,0
07:33:10 Aug 01 2023,97,58,0
07:33:14 Aug 01 2023,97,58,0
07:33:18 Aug 01 2023,97,58,0
07:33:22 Aug 01 2023,97,59,0
07:33:26 Aug 01 2023,97,61,0
07:33:30 Aug 01 2023,97,62,0
07:33:34 Aug 01 2023,97,59,0
07:33:38 Aug 01 2023,97,56,0
07:33:42 Aug 01 2023,97,55,0
07:33:46 Aug 01 2023,97,56,0
07:33:50 Aug 01 2023,97,60,0
07:33:54 Aug 01 2023,97,63,0
07:33:58 Aug 01 2023,97,64,1
07:34:02 Aug 01 2023,97,66,1
07:34:06 Aug 01 2023,97,63,0
07:34:10 Aug 01 2023,96,57,0
07:34:14 Aug 01 2023,97,52,0
07:34:18 Aug 01 2023,97,54,0
07:34:22 Aug 01 2023,97,56,0
07:34:26 Aug 01 2023,97,57,0
07:34:30 Aug 01 2023,97,58,0
07:34:34 Aug 01 2023,97,60,0
07:34:38 Aug 01 2023,97,59,1
07:34:42 Aug 01 2023,97,60,0
07:34:46 Aug 01 2023,97,62,0
07:34:50 Aug 01 2023,97,63,0
07:34:54 Aug 01 2023,97,59,0
07:34:58 Aug 01 2023,97,57,0
07:35:02 Aug 01 2023,97,58,0
07:35:06 Aug 01 2023,97,62,0
07:35:10 Aug 01 2023,97,62,0
07:35:14 Aug 01 2023,97,62,0
07:35:18 Aug 01 2023,97,62,1
07:35:22 Aug 01 2023,97,63,0
07:35:26 Aug 01 2023,97,62,0
07:35:30 Aug 01 2023,97,58,0
07:35:34 Aug 01 2023,97,58,0
07:35:38 Aug 01 2023,97,59,0
07:35:42 Aug 01 2023,97,60,0
07:35:46 Aug 01 2023,97,62,0
07:35:50 Aug 01 2023,97,63,0
07:35:54 Aug 01 2023,97,62,0
07:35:58 Aug 01 2023,97,61,0
07:36:02 Aug 01 2023,97,56,0
07:36:06 Aug 01 2023,97,56,0
07:36:10 Aug 01 2023,97,54,0
07:36:14 Aug 01 2023,97,58,0
07:36:18 Aug 01 2023,97,59,0
07:36:22 Aug 01 2023,97,60,0
07:36:26 Aug 01 2023,97,63,0
07:36:30 Aug 01 2023,97,64,0
07:36:34 Aug 01 2023,97,65,0
07:36:38 Aug 01 2023,97,63,0
07:36:42 Aug 01 2023,97,63,0
07:36:46 Aug 01 2023,97,65,0
07:36:50 Aug 01 2023,97,63,0
07:36:54 Aug 01 2023,97,61,0
07:36:58 Aug 01 2023,97,60,0
07:37:02 Aug 01 2023,97,58,0
07:37:06 Aug 01 2023,97,57,0
07:37:10 Aug 01 2023,97,57,0
07:37:14 Aug 01 2023,97,57,0
07:37:18 Aug 01 2023,97,60,0
07:37:22 Aug 01 2023,97,57,0
07:37:26 Aug 01 2023,97,56,0
07:37:30 Aug 01 2023,97,58,0
07:37:34 Aug 01 2023,97,62,0
07:37:38 Aug 01 2023,97,62,0
07:37:42 Aug 01 2023,97,64,0
07:37:46 Aug 01 2023,97,66,0
07:37:50 Aug 01 2023,97,64,0
07:37:54 Aug 01 2023,97,61,0
07:37:58 Aug 01 2023,97,62,0
07:38:02 Aug 01 2023,97,59,0
07:38:06 Aug 01 2023,97,58,0
07:38:10 Aug 01 2023,97,59,0
07:38:14 Aug 01 2023,97,59,0
07:38:18 Aug 01 2023,97,59,0
07:38:22 Aug 01 2023,97,59,0
07:38:26 Aug 01 2023,97,59,0
07:38:30 Aug 01 2023,97,62,0
07:38:34 Aug 01 2023,97,62,0
07:38:38 Aug 01 2023,97,63,0
07:38:42 Aug 01 2023,97,64,0
07:38:46 Aug 01 2023,97,65,0
07:38:50 Aug 01 2023,97,63,0
07:38:54 Aug 01 2023,97,63,0
07:38:58 Aug 01 2023,97,64,0
07:39:02 Aug 01 2023,97,62,0
07:39:06 Aug 01 2023,97,60,0
07:39:10 Aug 01 2023,97,59,0
07:39:14 Aug 01 2023,97,61,0
07:39:18 Aug 01 2023,97,62,0
07:39:22 Aug 01 2023,97,63,23
07:39:26 Aug 01 2023,97,63,10
07:39:30 Aug 01 2023,97,63,8
07:39:34 Aug 01 2023,97,63,15
07:39:38 Aug 01 2023,97,63,1
07:39:42 Aug 01 2023,95,69,0
07:39:46 Aug 01 2023,95,69,0
07:39:50 Aug 01 2023,97,66,0
07:39:54 Aug 01 2023,97,66,19
07:39:58 Aug 01 2023,97,66,0
07:40:02 Aug 01 2023,97,66,0
07:40:06 Aug 01 2023,98,60,0
07:40:10 Aug 01 2023,98,51,0
07:40:14 Aug 01 2023,98,49,0
07:40:18 Aug 01 2023,98,49,0
07:40:22 Aug 01 2023,98,49,0
07:40:26 Aug 01 2023,97,49,0
07:40:30 Aug 01 2023,97,50,0
07:40:34 Aug 01 2023,98,51,0
07:40:38 Aug 01 2023,98,52,0
07:40:42 Aug 01 2023,98,52,0
07:40:46 Aug 01 2023,98,53,0
07:40:50 Aug 01 2023,98,54,0
07:40:54 Aug 01 2023,98,55,0
07:40:58 Aug 01 2023,98,54,0
07:41:02 Aug 01 2023,97,52,0
07:41:06 Aug 01 2023,97,52,0
07:41:10 Aug 01 2023,98,52,0
07:41:14 Aug 01 2023,98,53,0
07:41:18 Aug 01 2023,98,53,0
07:41:22 Aug 01 2023,98,53,0
07:41:26 Aug 01 2023,97,52,0
07:41:30 Aug 01 2023,97,52,0
07:41:34 Aug 01 2023,97,53,0
07:41:38 Aug 01 2023,97,52,0
07:41:42 Aug 01 2023,97,52,0
07:41:46 Aug 01 2023,97,52,0
07:41:50 Aug 01 2023,97,52,0
07:41:54 Aug 01 2023,97,53,0
07:41:58 Aug 01 2023,97,53,0
07:42:02 Aug 01 2023,97,53,0
07:42:06 Aug 01 2023,97,53,0
07:42:10 Aug 01 2023,98,54,0
07:42:14 Aug 01 2023,98,55,0
07:42:18 Aug 01 2023,98,56,0
07:42:22 Aug 01 2023,98,53,0
07:42:26 Aug 01 2023,98,53,0
07:42:30 Aug 01 2023,98,52,0
07:42:34 Aug 01 2023,97,52,0
07:42:38 Aug 01 2023,97,54,0
07:42:42 Aug 01 2023,97,54,0
07:42:46 Aug 01 2023,97,53,0
07:42:50 Aug 01 2023,97,53,0
07:42:54 Aug 01 2023,97,53,0
07:42:58 Aug 01 2023,97,53,0
07:43:02 Aug 01 2023,97,53,0
07:43:06 Aug 01 2023,97,53,0
07:43:10 Aug 01 2023,97,53,0
07:43:14 Aug 01 2023,97,54,0
07:43:18 Aug 01 2023,97,53,0
07:43:22 Aug 01 2023,97,54,0
07:43:26 Aug 01 2023,97,54,0
07:43:30 Aug 01 2023,97,54,0
07:43:34 Aug 01 2023,97,54,0
07:43:38 Aug 01 2023,97,54,0
07:43:42 Aug 01 2023,97,54,0
07:43:46 Aug 01 2023,97,54,0
07:43:50 Aug 01 2023,97,53,0
07:43:54 Aug 01 2023,97,53,0
07:43:58 Aug 01 2023,97,52,0
07:44:02 Aug 01 2023,97,52,0
07:44:06 Aug 01 2023,97,52,0
07:44:10 Aug 01 2023,97,54,0
07:44:14 Aug 01 2023,97,55,0
07:44:18 Aug 01 2023,97,55,0
07:44:22 Aug 01 2023,97,52,0
07:44:26 Aug 01 2023,97,52,0
07:44:30 Aug 01 2023,97,54,0
07:44:34 Aug 01 2023,97,55,0
07:44:38 Aug 01 2023,97,54,0
07:44:42 Aug 01 2023,97,55,0
07:44:46 Aug 01 2023,97,56,0
07:44:50 Aug 01 2023,97,56,0
07:44:54 Aug 01 2023,97,54,0
07:44:58 Aug 01 2023,97,53,0
07:45:02 Aug 01 2023,97,52,0
07:45:06 Aug 01 2023,97,53,0
07:45:10 Aug 01 2023,97,54,0
07:45:14 Aug 01 2023,97,55,0
07:45:18 Aug 01 2023,97,54,0
07:45:22 Aug 01 2023,97,52,0
07:45:26 Aug 01 2023,97,53,0
07:45:30 Aug 01 2023,97,54,0
07:45:34 Aug 01 2023,97,56,0
07:45:38 Aug 01 2023,97,57,0
07:45:42 Aug 01 2023,97,56,0
07:45:46 Aug 01 2023,97,57,0
07:45:50 Aug 01 2023,97,56,0
07:45:54 Aug 01 2023,97,53,0
07:45:58 Aug 01 2023,97,53,0
07:46:02 Aug 01 2023,97,56,0
07:46:06 Aug 01 2023,97,58,0
07:46:10 Aug 01 2023,96,56,0
07:46:14 Aug 01 2023,96,53,0
07:46:18 Aug 01 2023,96,53,0
07:46:22 Aug 01 2023,97,54,0
07:46:26 Aug 01 2023,97,55,0
07:46:30 Aug 01 2023,97,55,0
07:46:34 Aug 01 2023,97,55,0
07:46:38 Aug 01 2023,97,55,0
07:46:42 Aug 01 2023,97,56,0
07:46:46 Aug 01 2023,97,54,0
07:46:50 Aug 01 2023,96,53,0
07:46:54 Aug 01 2023,97,51,0
07:46:58 Aug 01 2023,97,51,0
07:47:02 Aug 01 2023,97,52,0
07:47:06 Aug 01 2023,97,52,0
07:47:10 Aug 01 2023,97,53,0
07:47:14 Aug 01 2023,97,53,0
07:47:18 Aug 01 2023,97,54,0
07:47:22 Aug 01 2023,97,55,0
07:47:26 Aug 01 2023,97,55,0
07:47:30 Aug 01 2023,97,55,0
07:47:34 Aug 01 2023,97,55,0
07:47:38 Aug 01 2023,97,55,0
07:47:42 Aug 01 2023,97,53,0
07:47:46 Aug 01 2023,97,53,0
07:47:50 Aug 01 2023,97,54,0
07:47:54 Aug 01 2023,97,54,0
07:47:58 Aug 01 2023,97,55,0
07:48:02 Aug 01 2023,97,55,0
07:48:06 Aug 01 2023,97,55,0
07:48:10 Aug 01 2023,97,54,0
07:48:14 Aug 01 2023,97,55,0
07:48:18 Aug 01 2023,97,55,0
07:48:22 Aug 01 2023,97,55,0
07:48:26 Aug 01 2023,97,54,0
07:48:30 Aug 01 2023,97,52,0
07:48:34 Aug 01 2023,97,51,0
07:48:38 Aug 01 2023,97,51,0
07:48:42 Aug 01 2023,97,52,0
07:48:46 Aug 01 2023,97,54,0
07:48:50 Aug 01 2023,97,55,0
07:48:54 Aug 01 2023,97,56,0
07:48:58 Aug 01 2023,97,55,0
07:49:02 Aug 01 2023,97,55,0
07:49:06 Aug 01 2023,97,55,0
07:49:10 Aug 01 2023,97,53,0
07:49:14 Aug 01 2023,97,52,0
07:49:18 Aug 01 2023,97,53,0
07:49:22 Aug 01 2023,97,52,0
07:49:26 Aug 01 2023,97,52,0
07:49:30 Aug 01 2023,97,52,32
07:49:34 Aug 01 2023,97,52,9
07:49:38 Aug 01 2023,97,52,1
07:49:42 Aug 01 2023,97,52,7
07:49:46 Aug 01 2023,96,55,5
07:49:50 Aug 01 2023,96,55,0
07:49:54 Aug 01 2023,97,67,0
07:49:58 Aug 01 2023,97,78,0
07:50:02 Aug 01 2023,97,69,0
07:50:06 Aug 01 2023,96,59,0
07:50:10 Aug 01 2023,96,55,1
07:50:14 Aug 01 2023,97,60,1
07:50:18 Aug 01 2023,97,61,0
07:50:22 Aug 01 2023,97,56,0
07:50:26 Aug 01 2023,97,50,0
07:50:30 Aug 01 2023,97,48,0
07:50:34 Aug 01 2023,97,50,0
07:50:38 Aug 01 2023,97,53,0
07:50:42 Aug 01 2023,96,53,0
07:50:46 Aug 01 2023,96,54,0
07:50:50 Aug 01 2023,97,54,0
07:50:54 Aug 01 2023,97,54,0
07:50:58 Aug 01 2023,97,51,0
07:51:02 Aug 01 2023,97,52,0
07:51:06 Aug 01 2023,97,53,0
07:51:10 Aug 01 2023,97,53,0
07:51:14 Aug 01 2023,97,52,0
07:51:18 Aug 01 2023,97,53,0
07:51:22 Aug 01 2023,97,55,0
07:51:26 Aug 01 2023,97,55,0
07:51:30 Aug 01 2023,97,53,0
07:51:34 Aug 01 2023,97,55,0
07:51:38 Aug 01 2023,97,54,0
07:51:42 Aug 01 2023,97,54,0
07:51:46 Aug 01 2023,97,54,0
07:51:50 Aug 01 2023,97,54,0
07:51:54 Aug 01 2023,96,53,0
07:51:58 Aug 01 2023,97,53,0
07:52:02 Aug 01 2023,97,57,0
07:52:06 Aug 01 2023,97,56,0
07:52:10 Aug 01 2023,97,55,0
07:52:14 Aug 01 2023,97,54,0
07:52:18 Aug 01 2023,97,53,0
07:52:22 Aug 01 2023,97,52,0
07:52:26 Aug 01 2023,97,55,0
07:52:30 Aug 01 2023,96,61,0
07:52:34 Aug 01 2023,96,64,0
07:52:38 Aug 01 2023,96,62,0
07:52:42 Aug 01 2023,96,61,1
07:52:46 Aug 01 2023,96,58,0
07:52:50 Aug 01 2023,96,56,0
07:52:54 Aug 01 2023,96,55,1
07:52:58 Aug 01 2023,97,52,7
07:53:02 Aug 01 2023,97,52,0
07:53:06 Aug 01 2023,97,53,0
07:53:10 Aug 01 2023,97,55,0
07:53:14 Aug 01 2023,97,56,0
07:53:18 Aug 01 2023,97,53,0
07:53:22 Aug 01 2023,97,55,0
07:53:26 Aug 01 2023,97,57,0
07:53:30 Aug 01 2023,97,58,0
07:53:34 Aug 01 2023,97,59,1
07:53:38 Aug 01 2023,97,58,0
07:53:42 Aug 01 2023,97,60,4
07:53:46 Aug 01 2023,97,57,2
07:53:50 Aug 01 2023,97,57,13
07:53:54 Aug 01 2023,97,57,7
07:53:58 Aug 01 2023,97,57,1
07:54:02 Aug 01 2023,98,60,1
07:54:06 Aug 01 2023,98,75,0
07:54:10 Aug 01 2023,98,73,0
07:54:14 Aug 01 2023,98,61,0
07:54:18 Aug 01 2023,97,52,0
07:54:22 Aug 01 2023,97,52,0
07:54:26 Aug 01 2023,96,52,0
07:54:30 Aug 01 2023,96,53,0
07:54:34 Aug 01 2023,96,52,0
07:54:38 Aug 01 2023,96,53,1
07:54:42 Aug 01 2023,96,54,0
07:54:46 Aug 01 2023,96,55,0
07:54:50 Aug 01 2023,96,53,0
07:54:54 Aug 01 2023,96,53,0
07:54:58 Aug 01 2023,96,53,0
07:55:02 Aug 01 2023,96,53,0
07:55:06 Aug 01 2023,96,53,0
07:55:10 Aug 01 2023,96,53,0
07:55:14 Aug 01 2023,96,53,0
07:55:18 Aug 01 2023,96,56,0
07:55:22 Aug 01 2023,96,57,0
07:55:26 Aug 01 2023,96,55,1
07:55:30 Aug 01 2023,96,54,0
07:55:34 Aug 01 2023,96,54,0
07:55:38 Aug 01 2023,96,53,0
07:55:42 Aug 01 2023,96,54,0
07:55:46 Aug 01 2023,96,54,0
07:55:50 Aug 01 2023,96,56,1
07:55:54 Aug 01 2023,96,55,0
07:55:58 Aug 01 2023,96,57,1
07:56:02 Aug 01 2023,96,61,0
07:56:06 Aug 01 2023,96,59,0
07:56:10 Aug 01 2023,96,58,0
07:56:14 Aug 01 2023,97,56,1
07:56:18 Aug 01 2023,96,55,0
07:56:22 Aug 01 2023,96,55,1
07:56:26 Aug 01 2023,96,56,0
07:56:30 Aug 01 2023,96,55,0
07:56:34 Aug 01 2023,96,55,0
07:56:38 Aug 01 2023,96,53,0
07:56:42 Aug 01 2023,96,52,0
07:56:46 Aug 01 2023,96,54,0
07:56:50 Aug 01 2023,96,58,1
07:56:54 Aug 01 2023,96,57,0
07:56:58 Aug 01 2023,96,58,1
07:57:02 Aug 01 2023,96,63,0
07:57:06 Aug 01 2023,96,63,0
07:57:10 Aug 01 2023,96,59,1
07:57:14 Aug 01 2023,96,57,0
07:57:18 Aug 01 2023,97,59,0
07:57:22 Aug 01 2023,97,56,0
07:57:26 Aug 01 2023,96,57,0
07:57:30 Aug 01 2023,96,58,0
07:57:34 Aug 01 2023,96,58,1
07:57:38 Aug 01 2023,97,53,0
07:57:42 Aug 01 2023,97,52,0
07:57:46 Aug 01 2023,97,52,0
07:57:50 Aug 01 2023,96,54,1
07:57:54 Aug 01 2023,96,56,0
07:57:58 Aug 01 2023,96,55,0
07:58:02 Aug 01 2023,96,55,0
07:58:06 Aug 01 2023,96,55,0
07:58:10 Aug 01 2023,97,57,0
07:58:14 Aug 01 2023,97,57,1
07:58:18 Aug 01 2023,97,58,0
07:58:22 Aug 01 2023,97,56,0
07:58:26 Aug 01 2023,96,53,1
07:58:30 Aug 01 2023,97,54,0
07:58:34 Aug 01 2023,97,53,0
07:58:38 Aug 01 2023,97,53,0
07:58:42 Aug 01 2023,97,56,0
07:58:46 Aug 01 2023,97,55,1
07:58:50 Aug 01 2023,96,55,0
07:58:54 Aug 01 2023,96,54,0
07:58:58 Aug 01 2023,96,55,0
07:59:02 Aug 01 2023,96,55,0
07:59:06 Aug 01 2023,97,56,0
07:59:10 Aug 01 2023,97,53,0
07:59:14 Aug 01 2023,97,56,0
07:59:18 Aug 01 2023,97,55,1
07:59:22 Aug 01 2023,97,56,0
07:59:26 Aug 01 2023,97,57,1
07:59:30 Aug 01 2023,97,58,0
07:59:34 Aug 01 2023,97,60,0
07:59:38 Aug 01 2023,96,59,0
07:59:42 Aug 01 2023,96,57,1
07:59:46 Aug 01 2023,96,56,0
07:59:50 Aug 01 2023,97,54,1
07:59:54 Aug 01 2023,97,57,0
07:59:58 Aug 01 2023,97,58,1
08:00:02 Aug 01 2023,97,60,1
08:00:06 Aug 01 2023,97,59,1
08:00:10 Aug 01 2023,96,57,1
08:00:14 Aug 01 2023,96,57,1
08:00:18 Aug 01 2023,97,54,1
08:00:22 Aug 01 2023,96,55,0
08:00:26 Aug 01 2023,96,54,0
08:00:30 Aug 01 2023,96,57,0
08:00:34 Aug 01 2023,97,59,0
08:00:38 Aug 01 2023,97,59,72
08:00:42 Aug 01 2023,97,59,2
08:00:46 Aug 01 2023,97,59,14
08:00:50 Aug 01 2023,97,59,12
08:00:54 Aug 01 2023,97,59,5
08:00:58 Aug 01 2023,97,59,6
08:01:02 Aug 01 2023,98,62,0
08:01:06 Aug 01 2023,98,80,0
08:01:10 Aug 01 2023,98,77,0
08:01:14 Aug 01 2023,98,69,0
08:01:18 Aug 01 2023,98,60,0
08:01:22 Aug 01 2023,98,58,0
08:01:26 Aug 01 2023,97,59,0
08:01:30 Aug 01 2023,98,61,0
08:01:34 Aug 01 2023,98,58,0
08:01:38 Aug 01 2023,98,58,1
08:01:42 Aug 01 2023,98,60,0
08:01:46 Aug 01 2023,98,69,0
08:01:50 Aug 01 2023,98,75,0
08:01:54 Aug 01 2023,98,66,0
08:01:58 Aug 01 2023,98,59,0
08:02:02 Aug 01 2023,98,52,0
08:02:06 Aug 01 2023,98,55,10
08:02:10 Aug 01 2023,98,55,33
08:02:14 Aug 01 2023,98,55,4
08:02:18 Aug 01 2023,98,55,0
08:02:22 Aug 01 2023,94,67,0
08:02:26 Aug 01 2023,95,75,0
08:02:30 Aug 01 2023,97,65,0
08:02:34 Aug 01 2023,97,56,0
08:02:38 Aug 01 2023,97,49,0
08:02:42 Aug 01 2023,97,49,0
08:02:46 Aug 01 2023,97,48,0
08:02:50 Aug 01 2023,97,49,0
08:02:54 Aug 01 2023,97,51,0
08:02:58 Aug 01 2023,97,56,0
08:03:02 Aug 01 2023,97,62,0
08:03:06 Aug 01 2023,97,65,1
